Retailer,Machine ID,Address,Cities,Full Address,Longitude,Latitude,State
WinCo Foods,Q00955,Portland,"Portland, OR","7979 SE Powell Blvd, Portland, OR",45.4989596,-122.5801629,OR
WinCo Foods,Q00966,Portland,"Portland, OR","1222 NE 102nd Ave, Portland, OR",45.5311633,-122.5563359,OR
Fred Meyer,Q00990,Portland,"Portland, OR","11565 SW Pacific Hwy, Portland, OR",45.4415268,-122.7516624,OR
Fred Meyer,Q00999,Portland,"Portland, OR","6615 NE Glisan St, Portland, OR",45.527628,-122.5960856,OR
Fred Meyer,Q01006,Portland,"Portland, OR","7700 SW Beaverton Hillsdale Hwy, Portland, OR",45.4854015,-122.7558147,OR
Fred Meyer,Q01010,Portland,"Portland, OR","100 NW 20th Pl, Portland, OR",45.5241023,-122.6928082,OR
Albertsons,Q01127,Portland,"Portland, OR","451 NE 181st Ave, Portland, OR",45.5255283,-122.4790737,OR
Albertsons,Q01130,Portland,"Portland, OR","5850 NE Prescott St, Portland, OR",45.5542823,-122.6026893,OR
WinCo Foods,Q01359,Portland,"Portland, OR","1950 NE 122nd Ave, Portland, OR",45.5366849,-122.5360062,OR
Safeway,Q00821,Salem,"Salem, OR","5660 Commercial St SE, Salem, OR",44.87287269999999,-123.0220501,OR
Fred Meyer,Q00833,Salem,"Salem, OR","3450 Commercial St SE, Salem, OR",44.9056642,-123.0409142,OR
Safeway,Q00848,Salem,"Salem, OR","1455 Edgewater St NW, Salem, OR",44.9393571,-123.0633507,OR
Fred Meyer,Q00882,Salem,"Salem, OR","3740 Market St NE, Salem, OR",44.9498568,-122.9866459,OR
Fred Meyer,Q00891,Salem,"Salem, OR","3740 Market St NE, Salem, OR",44.9498568,-122.9866459,OR
Safeway,Q01001,Salem,"Salem, OR","1265 Center St NE, Salem, OR",44.940822,-123.0242449,OR
Safeway,Q01002,Salem,"Salem, OR","3380 Lancaster Dr NE, Salem, OR",44.9686877,-122.9818622,OR
Safeway,Q00179,Sandy,"Sandy, OR","37601 Highway 26, Sandy, OR",45.40127589999999,-122.2769154,OR
Fred Meyer,Q00189,Sandy,"Sandy, OR","16625 SE 362nd Dr, Sandy, OR",45.4033693,-122.2927996,OR
Fred Meyer,Q00876,Scappoose,"Scappoose, OR","51501 Columbia River Hwy, Scappoose, OR",45.741755,-122.8784466,OR
Safeway,Q00209,Sherwood,"Sherwood, OR","20685 SW Roy Rogers Rd, Sherwood, OR",45.3696833,-122.8452993,OR
Safeway,Q01120,Silverton,"Silverton, OR","301 Westfield St, Silverton, OR",45.00324450000001,-122.7939568,OR
Albertsons,Q01128,Springfield,"Springfield, OR","5755 S Main St, Springfield, OR",44.0462362,-123.0220289,OR
Safeway,Q01349,Springfield,"Springfield, OR","1891 Pioneer Pkwy E, Springfield, OR",44.0634329,-123.0240309,OR
Safeway,Q01135,Stayton,"Stayton, OR","1535 N 1st St, Stayton, OR",44.80575,-122.7960352,OR
Safeway,Q01131,Sweet Home,"Sweet Home, OR","1540 Main St, Sweet Home, OR",44.3997118,-122.7256982,OR
Safeway,Q00587,Tigard,"Tigard, OR","15570 SW Pacific Hwy, Tigard, OR",45.4072213,-122.7927096,OR
WinCo Foods,Q01324,Tigard,"Tigard, OR","7501 SW Dartmouth St, Tigard, OR",45.4352044,-122.7534528,OR
Albertsons,Q00844,Troutdale,"Troutdale, OR","25691 SE Stark St, Troutdale, OR",45.5202018,-122.4002806,OR
Fred Meyer,Q00123,Tualatin,"Tualatin, OR","19200 SW Martinazzi Ave, Tualatin, OR",45.3803417,-122.7582577,OR
Safeway,Q00246,West Linn,"West Linn, OR","22000 Salamo Rd, West Linn, OR",45.3645911,-122.6474927,OR
Fred Meyer,Q00163,Wilsonville,"Wilsonville, OR","30300 SW Boones Ferry Rd, Wilsonville, OR",45.3008391,-122.7707934,OR
Safeway,Q00182,Wilsonville,"Wilsonville, OR","8255 SW Wilsonville Rd, Wilsonville, OR",45.3044424,-122.7624195,OR
Fred Meyer,Q00183,Wood Village,"Wood Village, OR","22855 NE Park Ln, Wood Village, OR",45.5301363,-122.428779,OR
Safeway,Q01132,Woodburn,"Woodburn, OR","1550 N Pacific Hwy, Woodburn, OR",45.1503705,-122.8301469,OR
Fred Meyer,Q01453,Boise,"Boise, ID","5230 W Franklin Rd, Boise, ID",43.6028212,-116.2460125,ID
WinCo Foods,Q01454,Boise,"Boise, ID","110 E Myrtle St, Boise, ID",43.60925109999999,-116.198011,ID
WinCo Foods,Q01458,Boise,"Boise, ID","8200 W Fairview Ave, Boise, ID",43.6195253,-116.2843544,ID
Albertsons,Q01459,Boise,"Boise, ID","10700 W Ustick Rd, Boise, ID",43.6346066,-116.3163454,ID
Fred Meyer,Q01467,Boise,"Boise, ID","10751 W Overland Rd, Boise, ID",43.58993539999999,-116.3147622,ID
Albertsons,Q01468,Boise,"Boise, ID","4700 N Eagle Rd, Boise, ID",43.6474515,-116.3522331,ID
Albertsons,Q01518,Boise,"Boise, ID","1653 S Vista Ave, Boise, ID",43.5892209,-116.2155766,ID
Albertsons,Q01448,Kuna,"Kuna, ID","700 E Avalon St, Kuna, ID",43.4895356,-116.4052657,ID
WinCo Foods,Q01460,Meridian,"Meridian, ID","1407 W Chinden Blvd, Meridian, ID",43.661048,-116.41184,ID
Fred Meyer,Q01463,Meridian,"Meridian, ID","1400 W Chinden Blvd, Meridian, ID",43.6661776,-116.4114916,ID
WinCo Foods,Q01456,Nampa,"Nampa, ID","1175 N Happy Valley Rd, Nampa, ID",43.5946599,-116.5151167,ID
Safeway,Q01444,Washington,"Washington, DC","1855 Wisconsin Ave NW, Washington, DC",38.9160093,-77.06768029999999,DC
Safeway,Q01445,Washington,"Washington, DC","6500 Piney Branch Rd NW, Washington, DC",38.9695565,-77.0265612,DC
Safeway,Q01509,Washington,"Washington, DC","2845 Alabama Ave SE, Washington, DC",38.85953689999999,-76.96610629999999,DC
Safeway,Q01561,Washington,"Washington, DC","415 14th St SE, Washington, DC",38.8836229,-76.985799,DC
Acme Markets,Q01585,Bordentown,"Bordentown, NJ","260 Dunns Mills Rd, Bordentown, NJ",40.1335757,-74.72585269999999,NJ
Acme Markets,Q01576,Mount Holly,"Mount Holly, NJ","531 High St, Mount Holly, NJ",40.0072159,-74.79468829999999,NJ
Acme Markets,Q01560,Trenton,"Trenton, NJ","4400 S Broad St, Trenton, NJ",40.1813256,-74.6745321,NJ
Acme Markets,Q01569,Willingboro,"Willingboro, NJ","23 Levitt Pkwy, Willingboro, NJ",40.05218,-74.89466999999999,NJ
Smith's,Q00812,Brigham City,"Brigham City, UT","156 S Main St, Brigham City, UT",41.5065801,-112.0168971,UT
Smith's,Q00787,Draper,"Draper, UT","212 E 12300 S, Draper, UT",40.5254014,-111.8849916,UT
WinCo Foods,Q01457,Herriman,"Herriman, UT","11969 Carlsbad Way, Herriman, UT",40.5333958,-112.0144399,UT
Smith's,Q00793,Lehi,"Lehi, UT","1550 East 3500 North, Lehi, UT",40.4296556,-111.8245596,UT
WinCo Foods,Q01449,Midvale,"Midvale, UT","7020 S 700 W, Midvale, UT",40.6242123,-111.9101954,UT
Smith's,Q00798,Ogden,"Ogden, UT","4275 Harrison Blvd, Ogden, UT",41.1860271,-111.9500257,UT
Smith's,Q00783,Payson,"Payson, UT","632 S 100 W, Payson, UT",40.0343054,-111.7350173,UT
Smith's,Q00792,Pleasant Grove,"Pleasant Grove, UT","210 E 700 S, Pleasant Grove, UT",40.353691,-111.737118,UT
Smith's,Q00791,Salt Lake City,"Salt Lake City, UT","4065 S Redwood Rd, Salt Lake City, UT",40.6840959,-111.9384856,UT
Smith's,Q00794,Salt Lake City,"Salt Lake City, UT","876 E 800 S, Salt Lake City, UT",40.7515457,-111.8658749,UT
Smith's,Q00781,Sandy,"Sandy, UT","2039 E 9400 S, Sandy, UT",40.5816866,-111.8327594,UT
WinCo Foods,Q01451,South Salt Lake,"South Salt Lake, UT","2193 S Main St, South Salt Lake, UT",40.7243857,-111.8902082,UT
Smith's,Q00795,West Jordan,"West Jordan, UT","4080 W 9000 S, West Jordan, UT",40.5892564,-111.9868203,UT
Smith's,Q00784,West Valley City,"West Valley City, UT","4643 S 4000 W, West Valley City, UT",40.668717,-111.9848634,UT
Smith's,Q00802,West Valley City,"West Valley City, UT","5620 W 4100 S, West Valley City, UT",40.6840576,-112.0258546,UT
WinCo Foods,Q01466,West Valley City,"West Valley City, UT","2572 S 5600 W, West Valley City, UT",40.713905,-112.0263157,UT
Shaw's,Q01496,Concord,"Concord, NH","20 D'Amante Dr, Concord, NH",43.2221444,-71.48976499999999,NH
Shaw's,Q01481,Hillsborough,"Hillsborough, NH","276 W Main St, Hillsborough, NH",43.1099563,-71.91558069999999,NH
Shaw's,Q01498,Milford,"Milford, NH","586 Nashua St, Milford, NH",42.8249655,-71.6244067,NH
Shaw's,Q01450,Nashua,"Nashua, NH","213 Daniel Webster Hwy, Nashua, NH",42.7124338,-71.44607719999999,NH
Shaw's,Q01480,Nashua,"Nashua, NH","300 Main St, Nashua, NH",42.75284,-71.459926,NH
Kroger,Q01023,Burlington,"Burlington, KY","1751 Patrick Dr, Burlington, KY",39.0181434,-84.69285339999999,KY
Kroger,Q00692,Cold Spring,"Cold Spring, KY","70 Martha Layne Collins Boulevard, Cold Spring, KY",39.0256567,-84.4535686,KY
Kroger,Q00612,Covington,"Covington, KY","4303 Winston Ave, Covington, KY",39.0402838,-84.5079761,KY
Kroger,Q00608,Fort Mitchell,"Fort Mitchell, KY","2150 Dixie Hwy, Fort Mitchell, KY",39.0487438,-84.5531766,KY
Kroger,Q00678,Union,"Union, KY","9001 US Hwy 42, Union, KY",38.962263,-84.6761132,KY
Kroger,Q00703,Walton,"Walton, KY","635 Chestnut Dr, Walton, KY",38.8560467,-84.6168908,KY
Safeway,Q01380,Annapolis,"Annapolis, MD","2635 Housley Rd, Annapolis, MD",38.98722120000001,-76.555145,MD
Safeway,Q01361,Arnold,"Arnold, MD","1451 Ritchie Hwy, Arnold, MD",39.0302741,-76.50392939999999,MD
Safeway,Q01355,Baltimore,"Baltimore, MD","4401 Harford Rd, Baltimore, MD",39.3397166,-76.5714131,MD
Safeway,Q01364,Baltimore,"Baltimore, MD","2610 Boston St, Baltimore, MD",39.2805448,-76.57882239999999,MD
Safeway,Q01369,Baltimore,"Baltimore, MD","5660 Baltimore National Pike, Baltimore, MD",39.2897643,-76.73058590000001,MD
Safeway,Q01356,Bowie,"Bowie, MD","12410 Fairwood Pkwy, Bowie, MD",38.96529659999999,-76.7890121,MD
Safeway,Q01554,Brandywine,"Brandywine, MD","15916 S Crain Hwy, Brandywine, MD",38.6742869,-76.8726559,MD
Safeway,Q01501,Clinton,"Clinton, MD","8785 Branch Ave, Clinton, MD",38.76906450000001,-76.8895709,MD
Safeway,Q01354,Columbia,"Columbia, MD","5485 Harpers Farm Rd Suite A, Columbia, MD",39.223316,-76.8894,MD
Safeway,Q01425,Damascus,"Damascus, MD","9807 Main St, Damascus, MD",39.290206,-77.202209,MD
Safeway,Q01379,Eldersburg,"Eldersburg, MD","1313 Londontown Blvd, Eldersburg, MD",39.4072095,-76.94899649999999,MD
Safeway,Q01559,Fort Washington,"Fort Washington, MD","990 Swan Creek Rd E, Fort Washington, MD",38.726917,-76.99184749999999,MD
Safeway,Q01443,Germantown,"Germantown, MD","19718 Germantown Rd, Germantown, MD",39.1807395,-77.26627289999999,MD
Safeway,Q01365,Greenbelt,"Greenbelt, MD","7595 Greenbelt Rd, Greenbelt, MD",38.992391,-76.8768478,MD
Safeway,Q01378,Hanover,"Hanover, MD","7643 Arundel Mills Blvd, Hanover, MD",39.1520006,-76.72271309999999,MD
Safeway,Q01372,Hyattsville,"Hyattsville, MD","3702 East-West Hwy, Hyattsville, MD",38.9667816,-76.951123,MD
Safeway,Q01550,La Plata,"La Plata, MD","40 Shining Willow Way, La Plata, MD",38.5424218,-76.98212769999999,MD
Safeway,Q01368,Mount Airy,"Mount Airy, MD","337 E Ridgeville Blvd, Mount Airy, MD",39.3645732,-77.1601886,MD
Safeway,Q01423,Olney,"Olney, MD","3333 Spartan Rd, Olney, MD",39.1511895,-77.0657217,MD
Safeway,Q01363,Owings Mills,"Owings Mills, MD","10335 Reisterstown Rd, Owings Mills, MD",39.4182384,-76.7763013,MD
Safeway,Q01439,Oxon Hill,"Oxon Hill, MD","6235 Oxon Hill Rd, Oxon Hill, MD",38.8046856,-76.9853777,MD
Safeway,Q01390,Parkville,"Parkville, MD","8858 Waltham Woods Rd, Parkville, MD",39.40020519999999,-76.5439552,MD
Safeway,Q01431,Rockville,"Rockville, MD","14939 Shady Grove Rd, Rockville, MD",39.09800300000001,-77.1921888,MD
Safeway,Q01471,Rockville,"Rockville, MD","403 Redland Blvd, Rockville, MD",39.1129515,-77.1716447,MD
Safeway,Q01428,Silver Spring,"Silver Spring, MD","10101 New Hampshire Ave, Silver Spring, MD",39.0206666,-76.9760974,MD
Safeway,Q01430,Silver Spring,"Silver Spring, MD","15411 New Hampshire Ave, Silver Spring, MD",39.1083725,-76.9961311,MD
Safeway,Q01381,Towson,"Towson, MD","1017 York Rd, Towson, MD",39.4116297,-76.6089581,MD
Safeway,Q01499,Upper Marlboro,"Upper Marlboro, MD","7605 Crain Hwy, Upper Marlboro, MD",38.7864052,-76.7941215,MD
Safeway,Q01505,Waldorf,"Waldorf, MD","10 King St, Waldorf, MD",38.602669,-76.9015067,MD
Safeway,Q01377,Westminster,"Westminster, MD","444 WMC Dr, Westminster, MD",39.5867343,-77.01341359999999,MD
Frys,Q00350,Apache Junction,"Apache Junction, AZ","150 E Old West Hwy, Apache Junction, AZ",33.4138415,-111.5438067,AZ
Frys,Q00351,Avondale,"Avondale, AZ","1575 N Dysart Rd, Avondale, AZ",33.4630586,-112.3388995,AZ
Frys,Q00607,Avondale,"Avondale, AZ","11425 W Buckeye Rd, Avondale, AZ",33.43418,-112.3044035,AZ
Frys,Q00352,Buckeye,"Buckeye, AZ","1300 S Watson Rd, Buckeye, AZ",33.4344441,-112.5587719,AZ
Frys,Q00373,Buckeye,"Buckeye, AZ","19600 W Indian School Rd, Buckeye, AZ",33.49412170000001,-112.4813449,AZ
Frys,Q00339,Casa Grande,"Casa Grande, AZ","1385 E Florence Blvd, Casa Grande, AZ",32.8785549,-111.7277431,AZ
Frys,Q00606,Casa Grande,"Casa Grande, AZ","2858 N Pinal Ave, Casa Grande, AZ",32.9403968,-111.7545715,AZ
Safeway,Q01342,Casa Grande,"Casa Grande, AZ","1637 N Trekell Rd, Casa Grande, AZ",32.8960527,-111.7404824,AZ
Frys,Q00599,Chandler,"Chandler, AZ","2010 S Alma School Rd, Chandler, AZ",33.2755663,-111.8609223,AZ
Frys,Q00614,Chandler,"Chandler, AZ","2929 E Ocotillo Rd, Chandler, AZ",33.2459799,-111.7914627,AZ
Safeway,Q01283,Chandler,"Chandler, AZ","1159 W Chandler Blvd, Chandler, AZ",33.3039879,-111.8630068,AZ
Safeway,Q01312,Chandler,"Chandler, AZ","1060 E Ray Rd, Chandler, AZ",33.322012,-111.8222044,AZ
Albertsons,Q01319,Chandler,"Chandler, AZ","3145 S Alma School Rd, Chandler, AZ",33.2606668,-111.8570449,AZ
WinCo Foods,Q01562,Chandler,"Chandler, AZ","222 W Willis Rd, Chandler, AZ",33.2857797,-111.8449667,AZ
Safeway,Q01392,Florence,"Florence, AZ","3325 N Hunt Hwy, Florence, AZ",33.0626129,-111.4837624,AZ
Frys,Q00321,Gilbert,"Gilbert, AZ","855 W Warner Rd, Gilbert, AZ",33.3340271,-111.8086036,AZ
Frys,Q00356,Gilbert,"Gilbert, AZ","87 E Williams Field Rd, Gilbert, AZ",33.3048828,-111.7879169,AZ
Frys,Q00374,Gilbert,"Gilbert, AZ","714 S Val Vista Dr, Gilbert, AZ",33.3374516,-111.7571808,AZ
Frys,Q00605,Gilbert,"Gilbert, AZ","3127 E Chandler Heights Rd, Gilbert, AZ",33.232418,-111.722623,AZ
Frys,Q01103,Gilbert,"Gilbert, AZ","1845 E Baseline Rd, Gilbert, AZ",33.3769688,-111.7910901,AZ
Frys,Q00609,Glendale,"Glendale, AZ","20220 N 59th Ave, Glendale, AZ",33.6696666,-112.1887179,AZ
Frys,Q00775,Glendale,"Glendale, AZ","5116 W Olive Ave, Glendale, AZ",33.5688847,-112.1699408,AZ
Frys,Q00776,Glendale,"Glendale, AZ","4329 W Northern Ave, Glendale, AZ",33.5524507,-112.1532057,AZ
WinCo Foods,Q01397,Glendale,"Glendale, AZ","5850 W Bell Rd, Glendale, AZ",33.6414546,-112.1830743,AZ
Frys,Q00616,Goodyear,"Goodyear, AZ","16380 W Yuma Rd, Goodyear, AZ",33.4377009,-112.4112048,AZ
Safeway,Q01289,Goodyear,"Goodyear, AZ","440 N Estrella Pkwy, Goodyear, AZ",33.4515694,-112.394597,AZ
Safeway,Q01311,Goodyear,"Goodyear, AZ","14175 W Indian School Rd, Goodyear, AZ",33.4838886,-112.3640573,AZ
Safeway,Q01358,Goodyear,"Goodyear, AZ","9890 Estrella Pkwy, Goodyear, AZ",33.3576587,-112.4285876,AZ
Safeway,Q01508,Green Valley,"Green Valley, AZ","1305 W Duval Mine Rd, Green Valley, AZ",31.9008511,-110.9925833,AZ
Safeway,Q01563,Green Valley,"Green Valley, AZ","260 W Continental Rd, Green Valley, AZ",31.8527914,-110.9965818,AZ
Frys,Q00598,Laveen Village,"Laveen Village, AZ","5140 W Baseline Rd, Laveen Village, AZ",33.379552,-112.1703002,AZ
Safeway,Q01290,Laveen Village,"Laveen Village, AZ","5035 W Baseline Rd, Laveen Village, AZ",33.3763662,-112.1662459,AZ
Frys,Q00367,Litchfield Park,"Litchfield Park, AZ","13730 W Camelback Rd, Litchfield Park, AZ",33.5101688,-112.3558666,AZ
Frys,Q00594,Maricopa,"Maricopa, AZ","20797 N John Wayne Pkwy, Maricopa, AZ",33.0676542,-112.0444699,AZ
Frys,Q00366,Mesa,"Mesa, AZ","1935 N Stapley Dr, Mesa, AZ",33.450506,-111.8039457,AZ
Frys,Q00385,Mesa,"Mesa, AZ","435 S Ellsworth Rd, Mesa, AZ",33.4066892,-111.6311054,AZ
Frys,Q00600,Mesa,"Mesa, AZ","2724 S Signal Butte Rd, Mesa, AZ",33.3657468,-111.6040292,AZ
Frys,Q00610,Mesa,"Mesa, AZ","2727 E Broadway Rd, Mesa, AZ",33.4066099,-111.7723928,AZ
Safeway,Q01287,Mesa,"Mesa, AZ","1225 W Guadalupe Rd, Mesa, AZ",33.3630868,-111.8597464,AZ
Safeway,Q01332,Mesa,"Mesa, AZ","1902 W Main St, Mesa, AZ",33.4166239,-111.8733471,AZ
Safeway,Q01341,Mesa,"Mesa, AZ","3622 E Southern Ave, Mesa, AZ",33.3946965,-111.7517777,AZ
Safeway,Q01383,Mesa,"Mesa, AZ","4316 S Signal Butte Rd, Mesa, AZ",33.3370636,-111.6028419,AZ
Safeway,Q01385,Mesa,"Mesa, AZ","1855 N Power Rd, Mesa, AZ",33.4497378,-111.6821888,AZ
Safeway,Q01544,Oro Valley,"Oro Valley, AZ","12122 N Rancho Vistoso Blvd, Oro Valley, AZ",32.4268813,-110.9594187,AZ
Frys,Q00340,Peoria,"Peoria, AZ","7455 W Cactus Rd, Peoria, AZ",33.5945149,-112.2188417,AZ
Frys,Q00343,Peoria,"Peoria, AZ","8375 W Deer Valley Rd, Peoria, AZ",33.6803068,-112.2399851,AZ
Frys,Q00347,Peoria,"Peoria, AZ","9043 W Olive Ave, Peoria, AZ",33.5647662,-112.2537784,AZ
Frys,Q00358,Peoria,"Peoria, AZ","25401 N Lake Pleasant Pkwy, Peoria, AZ",33.7145016,-112.2676482,AZ
Safeway,Q01343,Peoria,"Peoria, AZ","10641 W Olive Ave, Peoria, AZ",33.5638291,-112.2886048,AZ
Frys,Q00318,Phoenix,"Phoenix, AZ","3616 E Ray Rd, Phoenix, AZ",33.3167931,-112.0054548,AZ
Frys,Q00333,Phoenix,"Phoenix, AZ","1815 W Glendale Ave, Phoenix, AZ",33.5371824,-112.0980852,AZ
Frys,Q00337,Phoenix,"Phoenix, AZ","520 E Baseline Rd, Phoenix, AZ",33.3792087,-112.0661739,AZ
Frys,Q00346,Phoenix,"Phoenix, AZ","3949 E Chandler Blvd, Phoenix, AZ",33.3035032,-111.9986676,AZ
Frys,Q00349,Phoenix,"Phoenix, AZ","4025 E Thunderbird Rd, Phoenix, AZ",33.6110512,-111.9946165,AZ
Frys,Q00353,Phoenix,"Phoenix, AZ","26300 Norterra Pkwy, Phoenix, AZ",33.7235655,-112.1141734,AZ
Frys,Q00357,Phoenix,"Phoenix, AZ","1311 E Bell Rd, Phoenix, AZ",33.63852190000001,-112.0536113,AZ
Frys,Q00359,Phoenix,"Phoenix, AZ","3246 E Bell Rd, Phoenix, AZ",33.6419718,-112.0116806,AZ
Frys,Q00361,Phoenix,"Phoenix, AZ","4230 W McDowell Rd, Phoenix, AZ",33.4681191,-112.1502426,AZ
Frys,Q00363,Phoenix,"Phoenix, AZ","39508 N Daisy Mountain Dr, Phoenix, AZ",33.8447401,-112.1343821,AZ
Frys,Q00364,Phoenix,"Phoenix, AZ","744 W Camelback Rd, Phoenix, AZ",33.5114304,-112.0854559,AZ
Frys,Q00365,Phoenix,"Phoenix, AZ","100 E Jefferson St, Phoenix, AZ",33.4478157,-112.0721208,AZ
Frys,Q00369,Phoenix,"Phoenix, AZ","3036 E Thomas Rd, Phoenix, AZ",33.4817932,-112.016555,AZ
Frys,Q00371,Phoenix,"Phoenix, AZ","4204 W Cactus Rd, Phoenix, AZ",33.5978296,-112.1499143,AZ
Frys,Q00375,Phoenix,"Phoenix, AZ","3511 W Peoria Ave, Phoenix, AZ",33.58096460000001,-112.1354889,AZ
Frys,Q00377,Phoenix,"Phoenix, AZ","4724 N 20th St, Phoenix, AZ",33.5069176,-112.0413959,AZ
Frys,Q00379,Phoenix,"Phoenix, AZ","4707 E Shea Blvd, Phoenix, AZ",33.5810348,-111.978999,AZ
Frys,Q00382,Phoenix,"Phoenix, AZ","4505 E Thomas Rd, Phoenix, AZ",33.4792616,-111.9840842,AZ
Frys,Q00733,Phoenix,"Phoenix, AZ","2250 E Baseline Rd, Phoenix, AZ",33.379523,-112.0318193,AZ
Frys,Q00756,Phoenix,"Phoenix, AZ","2800 W Dove Valley Rd, Phoenix, AZ",33.7860388,-112.1195555,AZ
Safeway,Q01282,Phoenix,"Phoenix, AZ","4005 E Chandler Blvd, Phoenix, AZ",33.3030469,-111.9963004,AZ
Safeway,Q01292,Phoenix,"Phoenix, AZ","1334 E Chandler Blvd, Phoenix, AZ",33.3069254,-112.0539894,AZ
Safeway,Q01301,Phoenix,"Phoenix, AZ","810 E Glendale Ave, Phoenix, AZ",33.5394755,-112.0623406,AZ
Safeway,Q01303,Phoenix,"Phoenix, AZ","4747 E Elliot Rd, Phoenix, AZ",33.347971,-111.9821513,AZ
Safeway,Q01306,Phoenix,"Phoenix, AZ","6202 S 16th St, Phoenix, AZ",33.3911677,-112.0493087,AZ
Safeway,Q01314,Phoenix,"Phoenix, AZ","3132 E Camelback Rd, Phoenix, AZ",33.5113798,-112.0147546,AZ
Safeway,Q01328,Phoenix,"Phoenix, AZ","520 W Osborn Rd, Phoenix, AZ",33.4882373,-112.0815648,AZ
Safeway,Q01329,Phoenix,"Phoenix, AZ","4747 E Greenway Rd, Phoenix, AZ",33.6244667,-111.978891,AZ
WinCo Foods,Q01336,Phoenix,"Phoenix, AZ","330 W Bell Rd, Phoenix, AZ",33.6413284,-112.0796144,AZ
Safeway,Q01347,Phoenix,"Phoenix, AZ","13440 N 7th St, Phoenix, AZ",33.608965,-112.0669191,AZ
Frys,Q00596,Queen Creek,"Queen Creek, AZ","22265 E Queen Creek Rd, Queen Creek, AZ",33.2609661,-111.6031092,AZ
Frys,Q00604,Queen Creek,"Queen Creek, AZ","25105 S Ellsworth Rd, Queen Creek, AZ",33.2207745,-111.632241,AZ
Safeway,Q01348,Queen Creek,"Queen Creek, AZ","40950 N Ironwood Dr, Queen Creek, AZ",33.2511377,-111.5651754,AZ
Safeway,Q01389,Queen Creek,"Queen Creek, AZ","18495 E Queen Creek Rd, Queen Creek, AZ",33.2648998,-111.6840445,AZ
Frys,Q00360,San Tan Valley,"San Tan Valley, AZ","155 W Combs Rd, San Tan Valley, AZ",33.2182384,-111.565648,AZ
Frys,Q00593,San Tan Valley,"San Tan Valley, AZ","542 E Hunt Hwy, San Tan Valley, AZ",33.1606757,-111.5601893,AZ
Frys,Q00341,Scottsdale,"Scottsdale, AZ","8900 E Vía Linda, Scottsdale, AZ",33.5704535,-111.8890956,AZ
Frys,Q00424,Scottsdale,"Scottsdale, AZ","10450 N 90th St, Scottsdale, AZ",33.5806122,-111.8895173,AZ
Frys,Q01237,Scottsdale,"Scottsdale, AZ","7770 E McDowell Rd, Scottsdale, AZ",33.4672995,-111.9130312,AZ
Safeway,Q01340,Scottsdale,"Scottsdale, AZ","6501 E Greenway Pkwy Bldg 4, Scottsdale, AZ",33.6242057,-111.9418682,AZ
Safeway,Q01350,Scottsdale,"Scottsdale, AZ","7920 E Chaparral Rd, Scottsdale, AZ",33.5106988,-111.9103297,AZ
Frys,Q00354,Sun City,"Sun City, AZ","10660 Grand Ave, Sun City, AZ",33.6012091,-112.2885536,AZ
Frys,Q00368,Sun City West,"Sun City West, AZ","19403 N R H Johnson Blvd, Sun City West, AZ",33.6612784,-112.3532858,AZ
Frys,Q00344,Surprise,"Surprise, AZ","15215 N Cotton Ln, Surprise, AZ",33.6226461,-112.4247614,AZ
Frys,Q00345,Surprise,"Surprise, AZ","13982 W Waddell Rd, Surprise, AZ",33.6094496,-112.3613124,AZ
Frys,Q00355,Surprise,"Surprise, AZ","16400 W Pat Tillman Blvd, Surprise, AZ",33.7085949,-112.423726,AZ
Safeway,Q01276,Surprise,"Surprise, AZ","17049 W Bell Rd, Surprise, AZ",33.6380149,-112.4250486,AZ
Safeway,Q01296,Surprise,"Surprise, AZ","13828 W Waddell Rd, Surprise, AZ",33.6103738,-112.3575728,AZ
Frys,Q00323,Tempe,"Tempe, AZ","3232 S Mill Ave, Tempe, AZ",33.3938824,-111.941371,AZ
Frys,Q00334,Tempe,"Tempe, AZ","1835 E Guadalupe Rd, Tempe, AZ",33.3621468,-111.9091421,AZ
Frys,Q00618,Tempe,"Tempe, AZ","3255 S Rural Rd, Tempe, AZ",33.3940147,-111.924451,AZ
Frys,Q00879,Tucson,"Tucson, AZ","9401 E 22nd St, Tucson, AZ",32.2077765,-110.7918385,AZ
Frys,Q01025,Tucson,"Tucson, AZ","7050 E Golf Links Rd, Tucson, AZ",32.1911877,-110.8417411,AZ
Safeway,Q01495,Tucson,"Tucson, AZ","4752 E Sunrise Dr, Tucson, AZ",32.3071215,-110.891335,AZ
Safeway,Q01507,Tucson,"Tucson, AZ","1940 E Broadway Blvd, Tucson, AZ",32.2201329,-110.943009,AZ
Safeway,Q01511,Tucson,"Tucson, AZ","2140 W Grant Rd, Tucson, AZ",32.2522986,-111.0126023,AZ
Safeway,Q01548,Tucson,"Tucson, AZ","9050 E Valencia Rd, Tucson, AZ",32.1178697,-110.7988632,AZ
Safeway,Q01555,Tucson,"Tucson, AZ","9125 E Tanque Verde Rd, Tucson, AZ",32.2589674,-110.7970848,AZ
Safeway,Q01558,Tucson,"Tucson, AZ","9100 N Silverbell Rd, Tucson, AZ",32.3722404,-111.1368583,AZ
Albertsons,Q01564,Tucson,"Tucson, AZ","1350 N Silverbell Rd, Tucson, AZ",32.2387847,-111.0041263,AZ
Safeway,Q01565,Tucson,"Tucson, AZ","2940 W Valencia Rd, Tucson, AZ",32.1351454,-111.0299296,AZ
